,Player_name,Player_ID,Season_start,Season_end
631,Rasual Butler,butlera01,2003,2016
632,Dwight Buycks,buyckdw01,2014,2018
633,Derrick Byars,byarsde01,2012,2012
634,Andrew Bynum,bynuman01,2006,2014
635,Will Bynum,bynumwi01,2006,2015
636,Walter Byrd,byrdwa01,1970,1970
637,Marty Byrnes,byrnema01,1979,1983
638,Tommy Byrnes,byrneto01,1947,1951
639,Michael Bytzura,bytzumi01,1947,1947
640,Žarko Čabarkapa,cabarza01,2004,2006
641,Barney Cable,cableba01,1959,1964
642,Bruno Caboclo,cabocbr01,2015,2021
643,Devontae Cacok,cacokde01,2020,2021
644,Jason Caffey,caffeja01,1996,2003
645,Michael Cage,cagemi01,1985,2000
646,Gerry Calabrese,calabge01,1951,1952
647,Nick Calathes,calatni01,2014,2015
648,José Calderón,caldejo01,2006,2019
649,Adrian Caldwell,caldwad01,1990,1998
650,Jim Caldwell,caldwji01,1968,1969
651,Joe Caldwell,caldwjo01,1965,1975
652,Kentavious Caldwell-Pope,caldwke01,2014,2021
653,Bill Calhoun,calhobi01,1949,1955
654,Corky Calhoun,calhoco01,1973,1980
655,Demetrius Calip,calipde01,1992,1992
656,Tom Callahan,callato01,1947,1947
657,Rick Calloway,callori01,1991,1991
658,Ernie Calverley,calveer01,1947,1949
659,Mack Calvin,calvima01,1970,1981
660,Dexter Cambridge,cambrde01,1993,1993
661,Marcus Camby,cambyma01,1997,2013
662,Facundo Campazzo,campafa01,2021,2021
663,Elden Campbell,campbel01,1991,2005
664,Tony Campbell,campbto01,1985,1995
665,Isaiah Canaan,canaais01,2014,2019
666,Vlatko Čančar,cancavl01,2020,2021
667,Devin Cannady,cannade01,2021,2021
668,Larry Cannon,cannola01,1970,1974
669,Clint Capela,capelca01,2015,2021
670,Derrick Caracter,caracde01,2011,2011
671,Frank Card,cardfr01,1969,1973
672,Brian Cardinal,cardibr01,2001,2012
673,Vernon Carey,careyve01,2021,2021
674,Howie Carl,carlho01,1962,1962
675,Chet Carlisle,carlich01,1947,1947
676,Geno Carlisle,carlige01,2005,2005
677,Rick Carlisle,carliri01,1985,1990
678,Don Carlos,carlodo01,1969,1969
679,Al Carlson,carlsal01,1976,1976
680,Don Carlson,carlsdo01,1947,1951
681,Bob Carney,carnebo01,1955,1955
682,Rodney Carney,carnero01,2007,2011
683,Bob Carpenter,carpebo01,1950,1951
684,Antoine Carr,carran01,1985,2000
685,Austin Carr,carrau01,1972,1981
686,Chris Carr,carrch01,1996,2001
687,Cory Carr,carrco01,1999,1999
688,Kenny Carr,carrke01,1978,1987
689,M.L. Carr,carrml01,1976,1985
690,Darel Carrier,carrida01,1968,1973
691,Bob Carrington,carribo01,1978,1980
692,DeMarre Carroll,carrode01,2010,2020
693,Joe Barry Carroll,carrojo01,1981,1991
694,Matt Carroll,carroma01,2004,2013
695,Jimmy Carruth,carruji01,1997,1997
696,Anthony Carter,cartean01,2000,2012
697,Butch Carter,cartebu01,1981,1986
698,Fred Carter,cartefr01,1970,1977
699,George Carter,cartege01,1968,1976
700,Howard Carter,carteho01,1984,1985
701,Jake Carter,carteja01,1950,1950
702,Jevon Carter,carteje01,2019,2021
703,Maurice Carter,cartema01,2004,2004
704,Reggie Carter,cartere01,1981,1982
705,Ron Carter,cartero01,1979,1980
706,Vince Carter,cartevi01,1999,2020
707,Wendell Carter,cartewe01,2019,2021
708,Michael Carter-Williams,cartemi01,2014,2021
709,Bill Cartwright,cartwbi01,1980,1995
710,Jay Carty,cartyja01,1969,1969
711,Alex Caruso,carusal01,2018,2021
712,Cornelius Cash,cashco01,1977,1977
713,Sam Cash,cashsa01,1973,1973
714,Sam Cassell,cassesa01,1994,2008
715,Omri Casspi,casspom01,2010,2019
716,Harvey Catchings,catchha01,1975,1985
717,Terry Catledge,catlete01,1986,1993
718,Sid Catlett,catlesi01,1972,1972
719,Kelvin Cato,catoke01,1998,2007
720,Bobby Cattage,cattabo01,1982,1986
721,Willie Cauley-Stein,caulewi01,2016,2021
722,Troy Caupain,caupatr01,2019,2019
723,Duane Causwell,causwdu01,1991,2001
724,Tyler Cavanaugh,cavanty01,2018,2019
725,Ron Cavenall,cavenro01,1985,1989
726,Cedric Ceballos,cebalce01,1991,2001
727,John Celestand,celesjo01,2000,2000
728,Al Cervi,cervial01,1950,1953
729,Lionel Chalmers,chalmli01,2005,2005
730,Mario Chalmers,chalmma01,2009,2018
731,Bill Chamberlain,chambbi01,1973,1974
732,Wilt Chamberlain,chambwi01,1960,1973
733,Jerry Chambers,chambje01,1967,1974
734,Tom Chambers,chambto01,1982,1998
735,Mike Champion,champmi01,1989,1989
736,Tyson Chandler,chandty01,2002,2020
737,Wilson Chandler,chandwi01,2008,2020
738,Don Chaney,chanedo01,1969,1980
739,John Chaney,chanejo01,1950,1950
740,Rex Chapman,chapmre01,1989,2000
741,Wayne Chapman,chapmwa01,1969,1972
742,Len Chappell,chapple01,1963,1972
743,Ken Charles,charlke01,1974,1978
744,Lorenzo Charles,charllo01,1986,1986
745,Joe Chealey,chealjo01,2019,2020
746,Calbert Cheaney,cheanca01,1994,2006
747,Zylan Cheatham,cheatzy01,2020,2020
748,Maurice Cheeks,cheekma01,1979,1993
749,Phil Chenier,cheniph01,1972,1981
750,Will Cherry,cherrwi01,2015,2015
751,Derrick Chievous,chievde01,1989,1991
752,Pete Chilcutt,chilcpe01,1992,2000
753,Josh Childress,childjo01,2005,2014
754,Randolph Childress,childra01,1996,1997
755,Chris Childs,childch01,1995,2003
756,Chris Chiozza,chiozch01,2019,2021
757,Leroy Chollet,chollle01,1950,1951
758,Jim Chones,choneji01,1973,1982
759,Marquese Chriss,chrisma01,2017,2021
760,Fred Christ,chrisfr01,1955,1955
761,Cal Christensen,chrisca01,1951,1955
762,Bob Christian,chrisbo01,1970,1974
763,Doug Christie,chrisdo01,1993,2007
764,Dionte Christmas,chrisdi01,2014,2014
765,Rakeem Christmas,chrisra01,2016,2017
766,Semaj Christon,chrisse01,2017,2017
767,Patrick Christopher,chrispa01,2015,2015
768,Stephen Chubin,chubist01,1968,1970
769,Robert Churchwell,churcro01,1996,1996
770,Archie Clark,clarkar01,1967,1976
771,Carlos Clark,clarkca01,1984,1985
772,Earl Clark,clarkea01,2010,2015
773,Gary Clark,clarkga01,2019,2021
774,Ian Clark,clarkia01,2014,2019
775,Keon Clark,clarkke01,1999,2004
776,Richard Clark,clarkri01,1968,1969
777,Brandon Clarke,clarkbr01,2020,2021
778,Coty Clarke,clarkco01,2016,2016
779,Jordan Clarkson,clarkjo01,2015,2021
780,Gian Clavell,clavegi01,2018,2018
781,Victor Claver,clavevi01,2013,2015
782,John Clawson,clawsjo01,1969,1969
783,Charles Claxton,claxtch01,1996,1996
784,Nicolas Claxton,claxtni01,2020,2021
785,Speedy Claxton,claxtsp01,2002,2009
786,Jim Cleamons,cleamji01,1972,1980
787,Mateen Cleaves,cleavma01,2001,2006
788,Barry Clemens,clemeba01,1966,1976
789,Chris Clemons,clemoch01,2020,2020
790,Antonius Cleveland,clevean01,2018,2020
791,Nat Clifton,cliftna01,1951,1958
792,Bill Closs,clossbi01,1950,1952
793,Keith Closs,closske01,1998,2000
794,Paul Cloyd,cloydpa01,1950,1950
795,Bob Cluggish,cluggbo01,1947,1947
796,Ben Clyde,clydebe01,1975,1975
797,Amir Coffey,coffeam01,2020,2021
798,Richard Coffey,cofferi01,1991,1991
799,Fred Cofield,cofiefr01,1986,1987
800,John Coker,cokerjo01,1996,2001
801,Norris Cole,coleno01,2012,2017
802,Ben Coleman,colembe01,1987,1994
803,Derrick Coleman,colemde01,1991,2005
804,E.C. Coleman,colemec01,1974,1979
805,Jack Coleman,colemja01,1950,1958
806,Norris Coleman,colemno01,1988,1988
807,Bimbo Coles,colesbi01,1991,2004
808,Jason Collier,collija02,2001,2005
809,Art Collins,colliar01,1981,1981
810,Don Collins,collido02,1981,1987
811,Doug Collins,collido01,1974,1981
812,James Collins,collija01,1998,1998
813,Jarron Collins,collija03,2002,2011
814,Jason Collins,collija04,2002,2014
815,Jimmy Collins,colliji01,1971,1972
816,John Collins,collijo01,2018,2021
817,Mardy Collins,collima01,2007,2010
818,Sherron Collins,collish01,2011,2011
819,Zach Collins,colliza01,2018,2020
820,Kyle Collinsworth,colliky01,2018,2018
821,Darren Collison,collida01,2010,2019
822,Nick Collison,collini01,2005,2018
823,Joe Colone,colonjo01,1949,1949
824,Bonzie Colson,colsobo01,2019,2019
825,Sean Colson,colsose01,2001,2001
826,Steve Colter,coltest01,1985,1995
827,Glen Combs,combsgl01,1969,1975
828,Leroy Combs,combsle01,1984,1984
829,John Comeaux,comeajo01,1968,1968
830,Dallas Comegys,comegda01,1988,1989
831,Larry Comley,comlela01,1964,1964
832,Jeffrey Congdon,congdje01,1968,1972
833,Gene Conley,conlege01,1953,1964
834,Larry Conley,conlela01,1968,1968
835,Mike Conley,conlemi01,2008,2021
836,Ed Conlin,conlied01,1956,1962
837,Marty Conlon,conloma01,1992,2000
838,Pat Connaughton,connapa01,2016,2021
839,Jimmy Conner,conneji01,1976,1976
840,Lester Conner,connele01,1983,1995
841,Chuck Connors,connoch01,1947,1948
842,Will Conroy,conrowi01,2007,2013
843,Anthony Cook,cookan01,1991,1996
844,Bert Cook,cookbe01,1955,1955
845,Bobby Cook,cookbo01,1950,1950
846,Brian Cook,cookbr01,2004,2012
847,Daequan Cook,cookda02,2008,2013
848,Darwin Cook,cookda01,1981,1989
849,Jeff Cook,cookje01,1980,1988
850,Norm Cook,cookno01,1977,1978
851,Omar Cook,cookom01,2004,2005
852,Quinn Cook,cookqu01,2017,2021
853,Tyler Cook,cookty01,2020,2021
854,Charles Cooke,cookech01,2018,2018
855,David Cooke,cookeda01,1986,1986
856,Joe Cooke,cookejo01,1971,1971
857,Jack Cooley,cooleja01,2015,2018
858,Chuck Cooper,coopech01,1951,1956
859,Duane Cooper,coopedu01,1993,1994
860,Joe Cooper,coopejo01,1982,1985
861,Michael Cooper,coopemi01,1979,1990
862,Wayne Cooper,coopewa01,1979,1992
863,Tom Copa,copato01,1992,1992
864,Chris Copeland,copelch01,2013,2016
865,Hollis Copeland,copelho01,1980,1982
866,Lanard Copeland,copella01,1990,1992
867,Tyrone Corbin,corbity01,1986,2001
868,Chris Corchiani,corchch01,1992,1994
869,Ken Corley,corleke01,1947,1947
870,Ray Corley,corlera01,1950,1953
871,Dave Corzine,corzida01,1979,1991
872,Larry Costello,costela01,1955,1968
873,Matt Costello,costema01,2018,2018
874,Bryce Cotton,cottobr01,2015,2016
875,Jack Cotton,cottoja01,1950,1950
876,James Cotton,cottoja02,1998,1999
877,John Coughran,coughjo01,1980,1980
878,Mel Counts,countme01,1965,1976
879,Steve Courtin,courtst01,1965,1965
880,Joe Courtney,courtjo01,1993,1997
881,Marcus Cousin,cousima01,2011,2011
882,DeMarcus Cousins,couside01,2011,2021
883,Bob Cousy,cousybo01,1951,1970
884,Robert Covington,covinro01,2014,2021
885,Dave Cowens,cowenda01,1971,1983
886,Chubby Cox,coxch01,1983,1983
887,Johnny Cox,coxjo01,1963,1963
888,Wesley Cox,coxwe01,1978,1979
889,Allen Crabbe,crabbal01,2014,2020
890,Torrey Craig,craigto01,2018,2021
891,Chris Crawford,crawfch01,1998,2004
892,Freddie Crawford,crawffr01,1967,1971
893,Jamal Crawford,crawfja01,2001,2020
894,Joe Crawford,crawfjo01,2009,2009
895,Jordan Crawford,crawfjo02,2011,2018
896,Mitch Creek,creekmi01,2019,2019
897,Jim Creighton,creigji01,1976,1976
898,Ron Crevier,creviro01,1986,1986
899,Hal Crisler,crislha01,1947,1947
900,Joe Crispin,crispjo01,2002,2002
901,Charlie Criss,crissch01,1978,1985
902,Russell Critchfield,critcru01,1969,1969
903,Winston Crite,critewi01,1988,1989
904,Javaris Crittenton,crittja01,2008,2009
905,Dillard Crocker,crockdi01,1949,1953
906,Bobby Croft,croftbo01,1971,1971
907,Geoff Crompton,crompge01,1979,1984
908,Terry Crosby,crosbte01,1980,1980
909,Austin Croshere,croshau01,1998,2009
910,Jeff Cross,crossje01,1986,1986
911,Pete Cross,crosspe01,1971,1973
912,Russell Cross,crossru01,1984,1984
913,Chink Crossin,crossch01,1948,1950
914,John Crotty,crottjo01,1993,2003
915,Bill Crow,crowbi01,1968,1968
916,Mark Crow,crowma01,1978,1978
917,Corey Crowder,crowdco01,1992,1995
918,Jae Crowder,crowdja01,2013,2021
919,Al Cueto,cuetoal01,1970,1971
920,Jarrett Culver,culveja01,2020,2021
921,Pat Cummings,cummipa01,1980,1991
922,Terry Cummings,cummite01,1983,2000
923,Vonteego Cummings,cummivo01,2000,2002
924,Billy Cunningham,cunnibi01,1966,1976
925,Dante Cunningham,cunnida01,2010,2019
926,Dick Cunningham,cunnidi01,1969,1975
927,Jared Cunningham,cunnija01,2013,2016
928,William Cunningham,cunniwi01,1998,1999
929,Radisav Ćurčić,curcira01,1993,1993
930,Armand Cure,curear01,1947,1947
931,Earl Cureton,curetea01,1981,1997
932,Bill Curley,curlebi01,1995,2001
933,Fran Curran,currafr01,1949,1950
934,Dell Curry,curryde01,1987,2002
935,Eddy Curry,curryed01,2002,2013
936,JamesOn Curry,curryja01,2010,2010
937,Michael Curry,currymi01,1994,2005
938,Seth Curry,curryse01,2014,2021
939,Stephen Curry,curryst01,2010,2021
940,Rastko Cvetković,cvetkra01,1996,1996
941,Mike D'Antoni,dantomi01,1974,1977
942,Mike Dabich,dabicmi01,1968,1968
943,Ed Dahler,dahleed01,1952,1952
944,Quintin Dailey,dailequ01,1983,1992
945,Samuel Dalembert,dalemsa01,2002,2015
946,Howie Dallmar,dallmho01,1947,1949
947,Erick Dampier,dampier01,1997,2012
948,Louie Dampier,dampilo01,1968,1979
949,Bob Dandridge,dandrbo01,1970,1982
950,Antonio Daniels,daniean01,1998,2011
951,Erik Daniels,danieer01,2005,2005
952,Lloyd Daniels,daniell01,1993,1998
953,Marquis Daniels,daniema01,2004,2013
954,Mel Daniels,danieme01,1968,1977
955,Troy Daniels,danietr01,2014,2020
956,Sasha Danilović,danilsa01,1996,1997
957,Adrian Dantley,dantlad01,1977,1991
958,Pete Darcey,darcepe01,1953,1953
959,Jimmy Darden,dardeji01,1950,1950
960,Ollie Darden,dardeol01,1968,1970
961,Yinka Dare,dareyi01,1995,1998
962,Jesse Dark,darkje01,1975,1975
963,Nate Darling,darlina01,2021,2021
964,Rick Darnell,darneri01,1976,1976
965,Jimmy Darrow,darroji01,1962,1962
966,Luigi Datome,datomlu01,2014,2015
967,Brad Daugherty,daughbr01,1987,1994
968,Mack Daughtry,daughma01,1971,1971
969,Kornél Dávid,davidko01,1999,2001
970,Jermareo Davidson,davidje01,2008,2009
971,Bob Davies,daviebo01,1949,1955
972,Brandon Davies,daviebr01,2014,2015
973,Anthony Davis,davisan02,2013,2021
974,Antonio Davis,davisan01,1994,2006
975,Aubrey Davis,davisau01,1947,1947
976,Baron Davis,davisba01,2000,2012
977,Ben Davis,davisbe01,1997,2000
978,Bill Davis,davisbi01,1947,1947
979,Bob Davis,davisbo01,1973,1973
980,Brad Davis,davisbr01,1978,1992
981,Brian Davis,davisbr02,1994,1994
982,Charles Davis,davisch02,1982,1990
983,Charlie Davis,davisch01,1972,1974
984,Dale Davis,davisda01,1992,2007
985,Deyonta Davis,davisde01,2017,2019
986,Dwight Davis,davisdw01,1973,1977
987,Ed Davis,davised01,2011,2021
988,Emanual Davis,davisem01,1997,2003
989,Glen Davis,davisgl01,2008,2015
990,Harry Davis,davisha01,1979,1980
991,Hubert Davis,davishu01,1993,2004
992,Jim Davis,davisji01,1968,1975
993,Johnny Davis,davisjo01,1977,1986
994,Josh Davis,davisjo02,2004,2012
995,Lee Davis,davisle01,1969,1976
996,Mark Davis,davisma01,1989,1989
997,Mark Davis,davisma02,1996,2000
998,Mel Davis,davisme01,1974,1977
999,Mickey Davis,davismi02,1972,1977
1000,Mike Davis,davismi01,1970,1973
1001,Mike Davis,davismi03,1983,1983
1002,Monti Davis,davismo01,1981,1981
1003,Paul Davis,davispa01,2007,2010
1004,Ralph Davis,davisra01,1961,1962
1005,Red Davis,davisre01,1956,1956
1006,Ricky Davis,davisri01,1999,2010
1007,Ron Davis,davisro01,1977,1982
1008,Terence Davis,daviste02,2020,2021
1009,Terry Davis,daviste01,1990,2001
1010,Tyler Davis,davisty01,2019,2019
1011,Walt Davis,daviswa01,1954,1958
1012,Walter Davis,daviswa03,1978,1992
1013,Warren Davis,daviswa02,1968,1973
1014,Willie Davis,daviswi01,1971,1971
1015,Andre Dawkins,dawkian01,2015,2015
1016,Darryl Dawkins,dawkida01,1976,1989
1017,Johnny Dawkins,dawkijo01,1987,1995
1018,Paul Dawkins,dawkipa01,1980,1980
1019,Branden Dawson,dawsobr01,2016,2016
1020,Eric Dawson,dawsoer01,2012,2012
1021,Jimmy Dawson,dawsoji01,1968,1968
1022,Tony Dawson,dawsoto01,1991,1995
1023,Todd Day,dayto01,1993,2001
1024,Austin Daye,dayeau01,2010,2015
1025,Darren Daye,dayeda01,1984,1988
1026,Nando De Colo,decolna01,2013,2014
1027,Billy DeAngelis,deangbi01,1971,1971
1028,Dave DeBusschere,debusda01,1963,1974
1029,Andrew DeClercq,declean01,1996,2005
1030,Nate DeLong,delonna01,1952,1952
1031,Joe DePre,deprejo01,1971,1973
1032,DeMar DeRozan,derozde01,2010,2021
1033,Hank DeZonie,dezonha01,1951,1951
1034,Greg Deane,deanegr01,1980,1980
1035,Gabriel Deck,deckga01,2021,2021
1036,Dewayne Dedmon,dedmode01,2014,2021
1037,Don Dee,deedo01,1969,1969
1038,Archie Dees,deesar01,1959,1962
1039,Terry Dehere,deherte01,1994,1999
1040,Red Dehnert,dehnere01,1947,1947
1041,Bryce Dejean-Jones,dejeabr01,2016,2016
1042,Sam Dekker,dekkesa01,2016,2019
1043,Vinny Del Negro,delnevi01,1989,2002
1044,Malcolm Delaney,delanma01,2017,2018
1045,Bison Dele,delebi01,1992,1999
1046,Carlos Delfino,delfica01,2005,2013
1047,Ángel Delgado,delgaan01,2019,2019
1048,Tony Delk,delkto01,1997,2006
1049,Matthew Dellavedova,dellama01,2014,2021
1050,Fennis Dembo,dembofe01,1989,1989
1051,Larry Demic,demicla01,1980,1982
1052,Dell Demps,dempsde01,1994,1997
1053,George Dempsey,dempsge01,1955,1959
1054,Luol Deng,denglu01,2005,2019
1055,Kenny Dennard,dennake01,1982,1984
1056,Blaine Denning,dennibl01,1953,1953
1057,Justin Dentmon,dentmju01,2012,2013
1058,Randy Denton,dentora01,1972,1977
1059,Rod Derline,derliro01,1975,1976
1060,Marcus Derrickson,derrima01,2019,2019
1061,Dave Deutsch,deutsda01,1967,1967
1062,Corky Devlin,devlico01,1956,1958
1063,Ernie DiGregorio,digreer01,1974,1978
1064,Donte DiVincenzo,divindo01,2019,2021
1065,Mamadi Diakite,diakima01,2021,2021
1066,Derrick Dial,dialde01,2000,2004
1067,Cheick Diallo,diallch01,2017,2020
1068,Hamidou Diallo,diallha01,2019,2021
1069,Boris Diaw,diawbo01,2004,2017
1070,Yakhouba Diawara,diawaya01,2007,2010
1071,Guillermo Díaz,diazgu01,2008,2008
1072,Dan Dickau,dickada01,2003,2008
1073,Kaniel Dickens,dickeka01,2004,2008
1074,Henry Dickerson,dickehe01,1976,1977
1075,Michael Dickerson,dickemi01,1999,2003
1076,Clyde Dickey,dickecl01,1975,1975
1077,Derrek Dickey,dickede01,1974,1978
1078,Dick Dickey,dickedi01,1952,1952
1079,John Dickson,dicksjo01,1968,1968
1080,Travis Diener,dienetr01,2006,2010
1081,Gorgui Dieng,dienggo01,2014,2021
1082,Connie Dierking,dierkco01,1959,1971
1083,Coby Dietrick,dietrco01,1971,1983
1084,Craig Dill,dillcr01,1968,1968
1085,Dwaine Dillard,dilladw01,1976,1976
1086,Mickey Dillard,dillami01,1982,1982
1087,Bob Dille,dillebo01,1947,1947
1088,Hook Dillon,dilloho01,1950,1950
1089,Byron Dinkins,dinkiby01,1990,1991
1090,Jackie Dinkins,dinkija01,1972,1972
1091,Harry Dinnel,dinneha01,1968,1968
1092,Bill Dinwiddie,dinwibi01,1968,1972
1093,Spencer Dinwiddie,dinwisp01,2015,2021
1094,Ike Diogu,dioguik01,2006,2012
1095,DeSagana Diop,diopde01,2002,2013
1096,Terry Dischinger,dischte01,1963,1973
1097,Fred Diute,diutefr01,1955,1955
1098,Vlade Divac,divacvl01,1990,2005
1099,Juan Dixon,dixonju01,2003,2009
1100,Earl Dodd,doddea01,1950,1950
1101,Michael Doleac,doleami01,1999,2008
1102,Joe Dolhon,dolhojo01,1950,1951
1103,Bob Doll,dollbo01,1947,1950
1104,James Donaldson,donalja01,1981,1995
1105,Luka Dončić,doncilu01,2019,2021
1106,Bob Donham,donhabo01,1951,1954
1107,Billy Donovan,donovbi01,1988,1988
1108,Harry Donovan,donovha01,1950,1950
1109,Keyon Dooling,doolike01,2001,2013
1110,Aleksandar Đorđević,djordal01,1997,1997
1111,Jacky Dorsey,dorseja01,1978,1981
1112,Joey Dorsey,dorsejo01,2009,2015
1113,Ron Dorsey,dorsero01,1972,1972
1114,Tyler Dorsey,dorsety01,2018,2019
1115,Luguentz Dort,dortlu01,2020,2021
1116,Damyean Dotson,dotsoda01,2018,2021
1117,Devon Dotson,dotsode01,2021,2021
1118,Quincy Douby,doubyqu01,2007,2009
1119,Bruce Douglas,douglbr01,1987,1987
1120,John Douglas,dougljo01,1982,1983
1121,Leon Douglas,douglle01,1977,1983
1122,Sherman Douglas,douglsh01,1990,2001
1123,Toney Douglas,douglto01,2010,2017
1124,Chris Douglas-Roberts,douglch01,2009,2015
1125,Sekou Doumbouya,doumbse01,2020,2021
1126,Sonny Dove,doveso01,1968,1972
1127,Jerry Dover,doverje01,1972,1972
1128,Zabian Dowdell,dowdeza01,2011,2011
1129,Bill Downey,downebi01,1948,1948
1130,Steve Downing,downist01,1974,1975
1131,Danny Doyle,doyleda01,1963,1963
1132,Milton Doyle,doylemi01,2018,2018
1133,PJ Dozier,doziepj01,2018,2021
1134,Terry Dozier,doziete01,1990,1990
1135,Goran Dragić,dragigo01,2009,2021
1136,Zoran Dragić,dragizo01,2015,2015
1137,Greg Dreiling,dreilgr01,1987,1997
1138,Bryce Drew,drewbr01,1999,2004
1139,John Drew,drewjo01,1975,1985
1140,Larry Drew,drewla01,1981,1991
1141,Larry Drew,drewla02,2015,2018
1142,Clyde Drexler,drexlcl01,1984,1998
1143,Nate Driggers,driggna01,1997,1997
1144,Terry Driscoll,driscte01,1971,1975
1145,Predrag Drobnjak,drobnpr01,2002,2005
1146,Ralph Drollinger,drollra01,1981,1981
1147,Andre Drummond,drumman01,2013,2021
1148,Dennis DuVal,duvalde01,1975,1976
1149,Dick Duckett,duckedi01,1958,1958
1150,Kevin Duckworth,duckwke01,1987,1997
1151,Charles Dudley,dudlech01,1973,1979
1152,Chris Dudley,dudlech02,1988,2003
1153,Jared Dudley,dudleja01,2008,2021
1154,Terry Duerod,duerote01,1980,1983
1155,Bob Duffy,duffybo01,1947,1947
1156,Bob Duffy,duffybo02,1963,1965
1157,Chris Duhon,duhonch01,2005,2013
1158,Duje Dukan,dukandu01,2016,2016
1159,Walter Dukes,dukeswa01,1956,1963
1160,Joe Dumars,dumarjo01,1986,1999
1161,Rich Dumas,dumasri01,1969,1969
1162,Richard Dumas,dumasri02,1993,1996
1163,Tony Dumas,dumasto01,1995,1998
1164,Andy Duncan,duncaan01,1949,1951
1165,Tim Duncan,duncati01,1998,2016
1166,Mike Dunleavy,dunlemi01,1977,1990
1167,Mike Dunleavy,dunlemi02,2003,2017
1168,Kris Dunn,dunnkr01,2017,2021
1169,Pat Dunn,dunnpa01,1958,1958
1170,T.R. Dunn,dunntr01,1978,1991
1171,Ronald Dupree,duprero01,2004,2011
1172,Kevin Durant,duranke01,2008,2021
1173,John Duren,durenjo01,1981,1983
1174,Jarrett Durham,durhaja01,1972,1972
1175,Pat Durham,durhapa01,1993,1995
1176,Devin Durrant,durrade01,1985,1986
1177,Ken Durrett,durreke01,1972,1975
1178,Trevon Duval,duvaltr01,2019,2019
1179,Jack Dwan,dwanja01,1949,1949
1180,Craig Dykema,dykemcr01,1982,1982
1181,Gene Dyker,dykerge01,1954,1954
1182,Jerome Dyson,dysonje01,2012,2012
1183,Ledell Eackles,eacklle01,1989,1998
1184,Jim Eakins,eakinji01,1969,1978
1185,Acie Earl,earlac01,1994,1997
1186,Ed Earle,earleed01,1954,1954
1187,Cleanthony Early,earlycl01,2015,2016
1188,Penny Early,earlype01,1969,1969
1189,Mark Eaton,eatonma01,1983,1993
1190,Jerry Eaves,eavesje01,1983,1987
1191,Devin Ebanks,ebankde01,2011,2013
1192,Bill Ebben,ebbenbi01,1958,1958
1193,Al Eberhard,eberhal01,1975,1978
1194,Ndudi Ebi,ebind01,2004,2005
1195,Roy Ebron,ebronro01,1974,1974
1196,Jarell Eddie,eddieja01,2016,2018
1197,Patrick Eddie,eddiepa01,1992,1992
1198,Dike Eddleman,eddledi01,1950,1953
1199,Kenton Edelin,edelike01,1985,1985
1200,Charles Edge,edgech01,1974,1975
1201,Bobby Edmonds,edmonbo01,1968,1970
